url,price

https://www.amazon.in/Cubelelo-YuXin-Little-Magic-Magnetic/dp/B079WVTFKP/ref=sr_1_1_sspa?keywords=rubiks+cube+magnetic&qid=1579283990&sr=8-1-spons&psc=1&smid=A2579AA9223CFN&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUExVUpSVDlDMjE3TEo2JmVuY3J5cHRlZElkPUEwNTM5NTIzM09DUUVJNjhQUUtaUSZlbmNyeXB0ZWRBZElkPUEwODg4MzgyM0ZGVjY4RVlEMVQ3WiZ3aWRnZXROYW1lPXNwX2F0ZiZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=,849

https://www.amazon.in/Cubelelo-YuLong-Stickerless-Magnetic-Magic/dp/B07Q4VFBVQ/ref=sr_1_5?keywords=rubiks+cube+magnetic&qid=1579283990&sr=8-5,699

https://www.amazon.in/Bicycle-Standard-Playing-Cards-Standards/dp/B06XZMXV81/ref=sr_1_3?keywords=bicycle+cards&qid=1579284251&sr=8-3,455

https://www.amazon.in/AWG-Weather-Sweatshirt-Awg-Sslz83-M-Blue_Medium/dp/B01KHWW3M8/ref=sr_1_5?dchild=1&fst=as%3Aoff&pf_rd_i=15671689031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=c2e1de7f-1720-473f-9e45-ad78c690d068&pf_rd_r=SK8QTZSB7RDQPJGRQ9M5&pf_rd_s=merchandised-search-11&qid=1579284683&refinements=p_89%3AAWG+-+All+Weather+Gear%7CScott+International&rnid=3837712031&s=apparel&sr=1-5,699

